,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,Deck_enc,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,CryoSleep,VIP,S,TotalSpendings
909,34.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,0,1,0,1,1.0
910,45.0,0.0,1.0,13.0,0.0,873.0,False,8,6,0,0,0,1,0,0,1,895.0
911,24.0,0.0,0.0,718.0,0.0,0.0,False,8,5,0,0,0,1,0,0,1,726.0
912,23.0,0.0,0.0,490.0,0.0,319.0,False,8,6,0,0,0,1,0,0,1,817.0
913,30.0,0.0,0.0,0.0,0.0,0.0,True,8,6,0,0,0,1,1,0,1,8.0
914,20.0,0.0,11.0,0.0,136.0,1088.0,False,8,5,0,0,0,0,0,0,1,1243.0
915,22.0,0.0,0.0,0.0,0.0,0.0,True,8,6,0,0,0,1,1,0,1,8.0
916,26.5,224.687617481203,458.07720329024676,173.72916912197996,311.1387779083431,304.8547912992357,False,8,6,0,0,1,0,1,0,1,1480.4875591010086
917,71.0,0.0,0.0,0.0,0.0,0.0,True,8,6,0,0,0,1,1,0,1,8.0
918,18.0,6.0,0.0,184.68051118210863,12.0,704.0,True,1,4,0,0,0,0,0,0,0,907.6805111821086
919,16.0,3.0,0.0,35.0,150.0,478.0,False,1,5,0,0,0,1,0,0,0,667.0
920,28.0,0.0,3.0,906.0,0.0,0.0,False,2,6,0,0,0,1,0,0,1,911.0
921,36.0,1.0,784.0,0.0,55.0,149.0,True,2,4,0,0,0,1,0,0,1,991.0
922,6.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,0,0,0,1.0
923,26.0,0.0,541.0,46.0,4.0,96.0,False,1,5,0,0,1,0,0,0,1,688.0
924,27.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,1,1.0
925,49.0,31.0,2727.0,0.0,184.0,135.0,True,6,3,1,0,0,1,0,0,1,3083.0
926,29.0,387.0,942.0,0.0,9927.0,1341.0,False,6,3,1,0,0,1,0,0,1,12603.0
927,46.0,1192.0,1736.0,17.0,21.0,0.0,True,6,3,1,0,0,0,0,0,1,2972.0
928,35.0,8030.0,300.0,0.0,0.0,1436.0,False,6,3,1,0,0,0,0,1,1,9772.0
929,17.0,0.0,0.0,0.0,0.0,0.0,True,6,3,1,0,0,0,1,0,1,6.0
930,37.0,4301.0,791.0,0.0,1748.0,91.0,False,6,3,1,0,0,0,0,0,1,6937.0
931,24.0,252.0,0.0,0.0,449.0,0.0,False,1,5,0,0,0,0,0,0,1,702.0
932,47.0,0.0,0.0,0.0,0.0,0.0,False,2,6,0,0,0,1,1,0,1,2.0
933,26.0,621.0,1.0,98.0,11.0,135.0,False,2,5,0,0,0,1,0,0,1,868.0
934,46.0,0.0,0.0,0.0,0.0,0.0,True,1,2,1,0,0,0,1,0,0,1.0
935,27.0,253.0,0.0,880.0,22.0,2.0,False,1,5,0,1,0,1,0,0,1,1158.0
936,56.0,0.0,7447.0,0.0,253.0,35.0,True,1,2,1,0,0,1,0,0,0,7736.0
937,18.0,885.0,0.0,32.0,0.0,0.0,False,1,3,0,1,0,1,0,0,0,918.0
938,15.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,1,1.0
939,3.0,0.0,0.0,0.0,0.0,0.0,True,3,5,0,1,0,0,0,0,1,3.0
940,42.0,1050.0,0.0,715.0,0.0,3.0,False,3,5,0,1,0,1,0,0,1,1771.0
941,1.0,0.0,0.0,0.0,0.0,0.0,True,3,5,0,1,0,1,1,0,1,3.0
942,56.0,0.0,0.0,0.0,0.0,0.0,True,1,0,1,0,0,0,1,0,1,1.0
943,20.0,0.0,0.0,4.0,9.0,773.0,False,1,6,0,0,0,1,0,0,1,787.0
944,21.0,0.0,0.0,0.0,0.0,791.0,False,3,4,0,0,0,1,0,0,1,794.0
945,5.0,0.0,0.0,0.0,0.0,0.0,True,3,4,0,0,0,1,1,0,1,3.0
946,12.0,0.0,0.0,0.0,0.0,0.0,True,3,4,0,0,0,1,0,0,1,3.0
947,39.0,0.0,0.0,0.0,0.0,0.0,True,2,2,1,0,0,0,1,0,1,2.0
948,60.0,0.0,0.0,0.0,0.0,0.0,True,2,2,1,0,0,1,1,0,1,2.0
949,31.0,1633.0,4.0,49.0,6.0,0.0,False,2,6,0,0,0,1,0,0,0,1694.0
950,58.0,0.0,0.0,0.0,0.0,0.0,False,2,6,0,0,0,1,1,0,0,2.0
951,19.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,0,1.0
952,29.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,1,1.0
953,19.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,0,1.0
954,44.0,0.0,131.0,267.0,554.0,0.0,False,1,5,0,0,0,1,0,0,1,953.0
955,20.0,0.0,15.0,122.0,1125.0,0.0,False,1,5,0,0,0,1,0,0,1,1263.0
956,18.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,0,1.0
957,36.0,1.0,1410.0,0.0,1.0,0.0,True,1,5,0,0,0,1,0,0,1,1413.0
958,25.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,0,1.0
959,15.0,48.0,6.0,0.0,954.0,0.0,False,1,6,0,0,0,1,0,0,0,1009.0
960,18.0,187.0,12.0,0.0,1277.0,0.0,False,4,5,0,0,0,0,0,0,0,1480.0
961,0.0,0.0,0.0,0.0,0.0,0.0,True,4,6,0,0,0,1,1,0,0,4.0
962,54.0,0.0,5.0,0.0,594.0,209.0,False,4,6,0,0,0,0,0,0,0,812.0
963,0.0,0.0,0.0,0.0,0.0,0.0,False,4,6,0,0,0,0,0,0,0,4.0
964,20.0,759.0,0.0,106.0,202.0,0.0,False,1,5,0,0,0,1,0,0,0,1068.0
965,21.0,319.94407894736844,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,1,320.94407894736844
966,8.0,0.0,0.0,0.0,0.0,0.0,True,4,5,0,1,0,1,0,0,0,4.0
967,46.0,1454.0,0.0,81.0,38.0,0.0,False,4,5,0,1,0,1,0,0,0,1577.0
968,31.0,231.0,0.0,188.9090909090909,279.0,9.0,False,4,5,0,1,0,1,0,0,0,711.9090909090909
969,3.0,0.0,0.0,0.0,0.0,0.0,True,4,5,0,1,0,0,0,0,0,4.0
970,30.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,0,1.0
971,23.0,1081.0,0.0,0.0,0.0,7.0,False,1,5,0,0,0,1,0,0,0,1089.0
972,14.0,756.0,84.0,0.0,8.0,99.0,False,1,5,0,0,0,1,0,0,1,948.0
973,25.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,1,0,1,0,0,1.0
974,61.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,0,1.0
975,31.0,0.0,0.0,0.0,675.0,213.0,False,1,6,0,0,0,1,0,0,0,889.0
976,13.0,4.0,0.0,1973.0,0.0,39.0,True,1,5,0,1,0,0,0,0,0,2017.0
977,24.0,0.0,248.47318611987382,0.0,0.0,0.0,True,1,6,0,0,1,0,1,0,1,249.47318611987382
978,47.0,0.0,306.0,84.0,499.0,0.0,False,1,6,0,0,0,1,0,0,1,890.0
979,15.0,521.0,162.0,62.0,5.0,0.0,True,1,6,0,0,1,0,0,0,1,751.0
980,46.0,0.0,0.0,0.0,0.0,0.0,True,1,6,1,0,0,1,1,0,0,1.0
981,49.0,0.0,0.0,1526.0,960.0,0.0,False,1,5,0,0,0,1,0,0,0,2487.0
982,37.0,0.0,0.0,0.0,0.0,0.0,False,2,2,1,0,0,1,0,0,0,2.0
983,44.0,0.0,2349.0,7.0,815.0,10896.0,False,2,2,1,0,0,1,0,0,0,14069.0
984,16.0,507.0,0.0,0.0,0.0,128.50704225352112,False,1,5,0,0,0,1,0,0,1,636.5070422535211
985,58.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,0,1.0
986,20.0,0.0,537.0,612.0,3.0,0.0,True,1,5,0,0,0,1,0,0,0,1153.0
987,36.0,0.0,0.0,0.0,0.0,0.0,True,2,5,0,1,0,0,1,0,0,2.0
988,31.0,0.0,0.0,0.0,0.0,0.0,True,2,5,0,1,0,1,1,0,0,2.0
989,21.0,2.0,447.0,81.0,74.0,165.86513157894737,False,1,5,0,0,0,1,0,0,1,770.8651315789474
990,22.0,189.97535211267606,0.0,21.0,0.0,0.0,False,1,5,0,0,0,0,0,0,1,211.97535211267606
991,27.0,182.0,0.0,0.0,0.0,376.0,False,1,5,0,0,1,0,0,0,1,559.0
992,58.0,0.0,0.0,828.0,0.0,96.0,True,1,5,0,0,0,1,0,0,1,925.0
993,38.0,0.0,0.0,0.0,0.0,0.0,True,2,5,0,1,0,1,1,0,0,2.0
994,30.0,0.0,0.0,0.0,0.0,0.0,True,2,5,0,1,0,0,1,0,0,2.0
995,20.0,0.0,0.0,0.0,0.0,0.0,True,1,2,1,0,0,0,1,0,0,1.0
996,19.0,0.0,0.0,27.0,53.0,677.0,False,1,5,0,0,0,1,0,0,1,758.0
997,57.0,208.73333333333332,20.0,157.0,21.0,689.0,False,1,6,0,0,0,1,0,0,1,1096.7333333333333
998,26.0,0.0,773.0,48.0,0.0,149.0,False,1,5,0,0,0,1,0,0,0,971.0
999,38.0,0.0,3262.0,0.0,295.0,1374.0,True,2,1,1,0,0,1,0,0,0,4933.0
1000,15.0,0.0,154.54605263157896,0.0,0.0,0.0,True,2,1,1,0,0,1,1,0,0,156.54605263157896
1001,31.0,224.687617481203,458.07720329024676,173.72916912197996,311.1387779083431,304.8547912992357,True,1,5,0,1,0,1,1,0,1,1473.4875591010086
1002,35.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,0,1.0
1003,38.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,1,0,1,0,1,1.0
1004,35.0,415.0,1328.0,0.0,14.0,60.0,False,1,7,0,0,0,1,0,0,0,1818.0
1005,14.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,1,1,0,1,2.0
1006,27.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,1,1,0,1,2.0
1007,25.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,0,1.0
1008,37.0,0.0,113.0,0.0,283.0,455.0,False,1,6,0,0,0,1,0,0,0,852.0
1009,25.0,79.0,709.0,0.0,0.0,0.0,False,1,4,0,0,0,0,0,0,0,789.0
1010,41.0,638.0,0.0,133.0,0.0,368.9032258064516,False,1,6,0,0,0,0,0,0,0,1140.9032258064517
1011,50.0,202.0,550.3013698630137,1108.0,0.0,0.0,False,1,5,0,1,0,1,0,0,1,1861.3013698630139
1012,33.0,694.0,0.0,60.0,564.0,0.0,False,1,5,0,1,0,1,0,0,1,1319.0
1013,27.0,0.0,0.0,0.0,0.0,0.0,True,3,5,0,1,0,1,1,0,1,3.0
1014,23.0,0.0,0.0,0.0,0.0,0.0,True,3,5,0,1,0,1,1,0,1,3.0
1015,18.0,556.0,0.0,0.0,852.0,6.0,True,3,5,0,1,0,1,0,0,1,1417.0
1016,31.0,0.0,1.0,0.0,16.0,843.0,False,1,5,0,0,0,1,0,0,1,861.0
1017,54.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,0,0,0,1.0
1018,0.0,0.0,0.0,0.0,0.0,0.0,True,5,6,0,0,0,1,1,0,0,5.0
1019,11.0,0.0,0.0,0.0,0.0,0.0,False,5,6,0,0,0,1,0,0,0,5.0
1020,4.0,0.0,0.0,0.0,0.0,0.0,False,5,6,0,0,0,1,1,0,0,5.0
1021,19.0,0.0,0.0,0.0,641.0,0.0,True,5,4,0,0,0,1,0,0,0,646.0
1022,7.0,0.0,0.0,0.0,0.0,0.0,True,5,6,0,0,0,1,0,0,0,5.0
1023,20.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,1,0,1,0,1,1.0
1024,33.0,0.0,0.0,0.0,0.0,0.0,True,2,3,1,0,0,0,1,0,0,2.0
1025,26.0,0.0,565.0,1.0,677.0,794.0,False,2,3,1,0,0,1,0,0,0,2039.0
1026,35.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,0,1.0
1027,23.0,1862.0,59.0,18.0,192.0,0.0,True,1,3,0,1,0,1,0,0,0,2132.0
1028,60.0,437.0,2.0,0.0,0.0,365.0,False,1,5,0,0,0,1,0,0,0,805.0
1029,34.0,0.0,0.0,0.0,0.0,0.0,True,1,6,1,0,0,1,1,0,0,1.0
1030,31.0,224.687617481203,458.07720329024676,173.72916912197996,311.1387779083431,304.8547912992357,False,1,6,0,0,0,1,0,0,1,1473.4875591010086
1031,42.0,0.0,0.0,0.0,0.0,0.0,True,1,4,0,1,0,1,1,0,1,1.0
1032,22.0,0.0,78.0,642.0,0.0,0.0,False,1,5,0,0,1,0,0,0,0,721.0
1033,18.0,490.0,355.0,298.0,245.0,0.0,False,4,5,0,1,0,1,0,0,0,1392.0
1034,5.0,0.0,0.0,0.0,0.0,0.0,True,4,5,0,1,0,1,0,0,0,4.0
1035,18.0,787.0,0.0,106.0,1710.0,0.0,False,4,5,0,1,0,1,0,0,0,2607.0
1036,29.0,528.0,271.0,99.0,0.0,130.0,False,4,4,0,1,0,1,0,0,0,1032.0
1037,39.0,173.0,0.0,660.0,1.0,781.0,False,1,5,0,1,1,0,0,0,0,1616.0
1038,17.0,82.0,0.0,263.0,16.0,515.0,False,1,5,0,0,0,1,0,0,1,877.0
1039,58.0,55.0,0.0,756.0,246.0,100.0,False,2,5,0,1,0,1,0,0,1,1159.0
1040,5.0,0.0,0.0,0.0,0.0,0.0,True,2,5,0,1,0,1,1,0,1,2.0
1041,23.0,0.0,24.0,0.0,55.0,7516.0,False,2,2,1,0,0,1,0,0,1,7597.0
1042,26.0,8.0,6138.0,0.0,3.0,754.0,True,2,2,1,0,0,0,0,0,1,6905.0
1043,40.0,0.0,4076.0,6124.0,58.0,100.0,True,1,1,1,0,0,0,0,0,0,10359.0
1044,20.0,0.0,0.0,0.0,0.0,719.0,True,1,4,0,0,0,1,0,0,1,720.0
1045,38.0,936.0,0.0,363.0,0.0,0.0,False,2,4,0,1,0,1,0,1,1,1301.0
1046,31.0,0.0,0.0,0.0,0.0,0.0,False,2,4,0,1,0,1,0,0,1,2.0
1047,34.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,1,1.0
1048,9.0,0.0,0.0,0.0,0.0,0.0,True,3,6,0,0,0,1,0,0,1,3.0
1049,36.0,0.0,3011.0,0.0,0.0,98.0,True,3,6,0,0,0,1,0,0,1,3112.0
1050,26.0,0.0,0.0,0.0,0.0,0.0,True,3,6,0,0,0,1,1,0,1,3.0
1051,18.0,855.0,0.0,51.0,0.0,0.0,False,1,4,0,0,0,1,0,0,0,907.0
1052,55.0,98.0,46.0,0.0,743.0,0.0,True,1,5,0,0,1,0,0,0,0,888.0
1053,28.0,0.0,402.0,0.0,135.0,9010.0,False,1,1,1,0,0,1,0,0,0,9548.0
1054,18.0,0.0,0.0,0.0,0.0,0.0,True,1,1,1,0,0,0,1,0,1,1.0
1055,28.0,2.0,0.0,0.0,787.0,3.0,False,1,4,0,0,0,1,0,0,1,793.0
1056,23.0,212.4685314685315,0.0,0.0,0.0,0.0,False,2,4,0,1,0,1,1,0,1,214.4685314685315
1057,20.0,240.47744360902257,3.0,3505.0,199.0,17.0,True,2,3,0,1,0,0,0,0,1,3966.4774436090224
1058,22.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,0,1.0
1059,27.0,0.0,0.0,0.0,0.0,0.0,True,1,4,0,1,0,1,0,0,0,1.0
1060,13.0,0.0,0.0,0.0,0.0,0.0,True,1,6,1,0,0,0,1,0,0,1.0
1061,32.0,0.0,1755.0,0.0,0.0,67.0,True,1,6,0,0,0,1,0,0,1,1823.0
1062,53.0,0.0,143.0,1632.0,3.0,756.0,True,3,1,1,0,0,1,0,0,1,2537.0
1063,34.0,0.0,0.0,0.0,0.0,0.0,True,3,1,1,0,0,1,1,0,1,3.0
1064,42.0,0.0,0.0,0.0,0.0,0.0,True,3,1,1,0,0,0,1,0,1,3.0
1065,19.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,1,1.0
1066,54.0,0.0,0.0,0.0,0.0,908.0,True,1,6,0,0,0,1,0,0,0,909.0
1067,12.0,0.0,0.0,0.0,0.0,0.0,True,3,6,0,0,0,1,0,0,1,3.0
1068,35.0,482.0,0.0,884.0,0.0,30.0,False,3,5,0,0,0,1,0,0,1,1399.0
1069,55.0,412.0,97.0,3.0,0.0,422.2121212121212,False,3,6,0,0,0,1,0,0,1,937.2121212121212
1070,26.0,620.0,0.0,187.0,0.0,1304.0,False,1,5,0,0,0,0,0,0,0,2112.0
1071,49.0,0.0,0.0,0.0,0.0,0.0,True,1,1,1,0,0,1,1,0,0,1.0
1072,22.0,0.0,220.46341463414635,0.0,0.0,0.0,True,7,2,1,0,0,0,1,0,0,227.46341463414635
1073,20.0,224.687617481203,458.07720329024676,173.72916912197996,311.1387779083431,304.8547912992357,False,7,2,1,0,0,0,0,0,0,1479.4875591010086
1074,30.0,0.0,5225.0,0.0,8.0,1933.0,False,7,2,1,0,0,1,0,0,0,7173.0
1075,39.0,0.0,5212.0,2.0,118.0,61.0,True,7,2,1,0,0,0,0,0,0,5400.0
1076,14.0,0.0,0.0,0.0,0.0,0.0,True,7,2,1,0,0,0,1,0,0,7.0
1077,29.0,0.0,0.0,203.9406392694064,0.0,0.0,True,7,2,1,0,0,1,1,0,0,210.9406392694064
1078,34.0,2386.0,841.0,76.0,26.0,1693.0,False,7,2,1,0,0,0,0,0,0,5029.0
1079,8.0,0.0,0.0,0.0,0.0,0.0,True,5,6,0,0,0,0,0,0,1,5.0
1080,7.0,0.0,0.0,0.0,0.0,0.0,False,5,6,0,0,0,1,0,0,1,5.0
1081,3.0,0.0,0.0,0.0,0.0,0.0,False,5,6,0,0,0,1,1,0,1,5.0
1082,0.0,0.0,0.0,0.0,0.0,0.0,False,5,6,0,0,0,1,0,0,1,5.0
1083,10.0,0.0,0.0,0.0,0.0,0.0,False,5,6,0,0,0,0,0,0,1,5.0
1084,16.0,169.78014184397162,0.0,0.0,0.0,0.0,False,1,6,0,0,0,0,1,0,1,170.78014184397162
1085,41.0,29.0,0.0,1095.0,0.0,4.0,False,1,5,0,1,0,1,0,0,1,1129.0
1086,18.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,0,1.0
1087,25.0,0.0,614.5899581589957,0.0,168.81327800829877,0.0,True,3,1,1,0,0,1,1,0,0,786.4032361672945
1088,32.0,0.0,0.0,0.0,0.0,0.0,True,3,1,1,0,0,1,1,0,0,3.0
1089,26.0,0.0,0.0,0.0,0.0,0.0,True,3,1,1,0,0,0,1,0,0,3.0
1090,26.0,131.0,799.0,0.0,0.0,16.0,False,2,5,0,0,0,1,0,0,0,948.0
1091,18.0,0.0,0.0,0.0,0.0,0.0,True,2,6,0,0,0,1,1,0,0,2.0
1092,27.0,0.0,2987.0,2.0,3072.0,67.0,False,2,1,1,0,0,1,0,0,1,6130.0
1093,26.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,1,1,0,1,2.0
1094,28.0,0.0,11330.0,72.0,43.0,461.0,True,2,1,1,0,0,0,0,0,1,11908.0
1095,19.0,0.0,1291.0,0.0,16139.0,687.0,False,2,1,1,0,0,0,0,0,1,18119.0
1096,31.0,0.0,1847.0,0.0,103.0,694.0,True,1,2,1,0,0,1,0,0,1,2645.0
1097,35.0,0.0,1328.0,5.0,0.0,7.0,True,1,5,0,0,0,0,0,0,0,1341.0
1098,46.0,0.0,7201.0,0.0,32.0,2587.0,False,4,1,1,0,0,0,0,0,0,9824.0
1099,37.0,636.0,333.0,0.0,205.0,67.0,False,4,1,1,0,0,1,0,0,0,1245.0
1100,29.0,0.0,0.0,0.0,0.0,0.0,True,4,1,1,0,0,1,1,0,0,4.0
1101,17.0,0.0,0.0,0.0,0.0,0.0,True,4,1,1,0,0,1,1,0,0,4.0
1102,30.0,0.0,3564.0,926.0,1.0,1920.0,False,1,2,1,0,0,0,0,0,0,6412.0
1103,28.0,0.0,0.0,196.20000000000002,0.0,0.0,True,1,5,0,1,0,1,1,0,0,197.20000000000002
1104,16.0,0.0,58.0,12.0,68.0,653.0,False,1,4,0,0,0,1,0,0,0,792.0
1105,40.0,2357.0,0.0,9.0,0.0,0.0,False,1,5,0,1,0,1,0,0,1,2367.0
1106,23.0,0.0,0.0,279.0,0.0,512.0,False,1,4,0,0,0,1,0,0,1,792.0
1107,24.0,96.0,592.0,12.0,0.0,0.0,True,1,6,0,0,1,0,0,0,1,701.0
1108,36.0,0.0,0.0,249.71764705882353,0.0,0.0,True,1,6,0,0,0,1,1,0,0,250.71764705882353
1109,34.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,1,1.0
1110,59.0,0.0,0.0,0.0,0.0,0.0,True,1,2,1,0,0,1,1,0,0,1.0
1111,20.0,0.0,0.0,600.0,0.0,0.0,False,1,5,0,0,0,1,0,0,1,601.0
1112,15.0,0.0,0.0,0.0,0.0,0.0,True,1,1,1,0,0,1,1,0,1,1.0
1113,19.0,0.0,183.3076923076923,957.0,4.0,0.0,False,1,5,0,0,0,1,0,0,1,1145.3076923076924
1114,64.0,0.0,0.0,0.0,0.0,0.0,True,3,5,0,1,0,0,1,0,0,3.0
1115,24.0,2997.0,0.0,3.0,0.0,7.0,True,3,4,0,1,0,1,0,0,0,3010.0
1116,23.0,60.0,1356.0,0.0,0.0,0.0,True,3,5,0,1,0,1,0,0,0,1419.0
1117,30.0,204.9668508287293,0.0,0.0,679.0,0.0,False,1,4,0,1,0,1,0,0,0,884.9668508287293
1118,0.0,0.0,0.0,0.0,0.0,0.0,True,5,6,0,0,0,1,0,0,1,5.0
1119,8.0,0.0,0.0,0.0,0.0,0.0,False,5,6,0,0,0,1,0,0,1,5.0
1120,1.0,0.0,0.0,0.0,0.0,0.0,False,5,6,0,0,0,1,1,0,1,5.0
1121,48.0,0.0,33.0,654.0,0.0,113.0,True,5,5,0,0,0,1,0,0,1,805.0
1122,12.0,0.0,0.0,0.0,0.0,0.0,False,5,6,0,0,0,1,0,0,1,5.0
1123,30.0,0.0,575.0,180.0,4.0,44.0,False,3,5,0,0,0,1,0,0,1,806.0
1124,10.0,0.0,0.0,0.0,0.0,0.0,False,3,6,0,0,0,1,0,0,1,3.0
1125,11.0,0.0,0.0,0.0,0.0,0.0,False,3,6,0,0,0,1,0,0,1,3.0
1126,58.0,204.0,4227.0,0.0,3026.0,61.0,False,1,2,1,0,0,1,0,0,0,7519.0
1127,52.0,0.0,243.0,464.0,71.0,8.0,True,1,4,0,0,0,1,0,0,0,787.0
1128,36.0,0.0,0.0,0.0,0.0,1583.0,False,1,5,0,0,0,1,0,0,1,1584.0
1129,32.0,600.0,670.0,0.0,187.0,0.0,False,1,5,0,0,0,1,0,0,0,1458.0
1130,16.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,1,1,0,1,2.0
1131,25.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,0,1,0,1,2.0
1132,28.0,2.0,558.0,0.0,0.0,0.0,True,1,5,0,0,0,0,0,0,0,561.0
1133,32.0,0.0,122.0,3700.0,337.0,1388.0,False,1,1,1,0,0,0,0,1,0,5548.0
1134,28.0,42.0,1116.0,0.0,0.0,0.0,True,1,6,0,1,0,1,0,0,0,1159.0
1135,16.0,0.0,0.0,752.0,0.0,235.0,False,1,4,0,0,0,1,0,0,0,988.0
1136,50.0,0.0,5473.0,0.0,703.0,6381.0,False,1,1,1,0,0,0,0,1,1,12558.0
1137,20.0,71.0,8.0,513.0,354.0,0.0,False,1,5,0,0,0,1,0,0,0,947.0
1138,23.0,212.46853146853147,0.0,6.0,30.0,200.0,False,1,6,0,0,0,1,0,0,0,449.46853146853147
1139,45.0,0.0,0.0,0.0,0.0,0.0,True,2,6,0,0,0,1,1,0,0,2.0
1140,23.0,393.0,510.0,0.0,0.0,5.0,False,2,6,0,0,0,1,0,0,0,910.0
1141,53.0,0.0,0.0,0.0,0.0,0.0,False,7,6,0,0,1,0,1,0,1,7.0
1142,8.0,0.0,0.0,0.0,0.0,0.0,False,7,6,0,0,0,1,1,0,1,7.0
1143,6.0,0.0,0.0,0.0,0.0,0.0,True,7,6,0,0,0,1,1,0,1,7.0
1144,3.0,0.0,0.0,0.0,0.0,0.0,False,7,6,0,0,0,1,1,0,1,7.0
1145,13.0,1.0,212.0,843.0,78.0,10.0,True,7,5,0,0,0,0,0,0,1,1151.0
1146,60.0,0.0,0.0,0.0,0.0,0.0,False,7,6,0,0,0,1,1,0,1,7.0
1147,1.0,0.0,0.0,0.0,0.0,0.0,True,7,6,0,0,0,0,0,0,1,7.0
1148,40.0,0.0,1.0,195.0,560.0,0.0,False,1,6,0,0,0,1,0,0,0,757.0
1149,51.0,0.0,582.0,800.0,0.0,4.0,True,1,5,0,0,0,1,0,0,0,1387.0
1150,31.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,0,1,0,0,1.0
1151,28.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,1,1.0
1152,20.0,65.0,905.0,0.0,0.0,0.0,True,1,6,0,0,0,1,0,0,0,971.0
1153,14.0,0.0,0.0,0.0,2143.0,7.0,False,1,5,0,0,0,1,0,0,0,2151.0
1154,23.0,0.0,592.0,0.0,345.0,810.0,False,1,4,1,0,0,1,0,0,0,1748.0
1155,4.0,0.0,0.0,0.0,0.0,0.0,False,2,6,0,0,0,1,0,0,1,2.0
1156,20.0,0.0,0.0,0.0,1608.0,1.0,False,2,4,0,0,0,1,0,0,1,1611.0
1157,75.0,0.0,493.0,0.0,131.0,132.0,False,1,6,0,0,0,1,0,0,0,757.0
1158,24.0,0.0,0.0,0.0,0.0,0.0,True,1,2,1,0,0,0,1,0,1,1.0
1159,18.0,2.0,1311.0,60.0,28.0,1.0,True,1,5,0,0,0,1,0,0,0,1403.0
1160,21.0,0.0,0.0,0.0,0.0,0.0,True,2,4,0,1,0,1,1,0,1,2.0
1161,59.0,142.0,0.0,907.0,0.0,0.0,True,2,4,0,1,0,1,0,0,1,1051.0
1162,27.0,0.0,0.0,863.0,33.0,2.0,True,1,5,0,0,0,1,0,0,0,899.0
1163,38.0,354.0,34.0,0.0,291.0,229.0,False,1,6,0,0,0,1,0,0,1,909.0
1164,41.0,0.0,0.0,0.0,0.0,0.0,False,1,4,0,1,0,1,1,0,0,1.0
1165,36.0,0.0,0.0,0.0,0.0,0.0,True,2,2,1,0,0,1,1,0,1,2.0
1166,29.0,0.0,42.0,0.0,4651.0,661.0,False,2,2,1,0,0,0,0,0,1,5356.0
1167,22.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,1,0,1,0,0,1.0
1168,23.0,0.0,0.0,1250.0,0.0,0.0,True,1,5,0,0,1,0,0,0,1,1251.0
1169,32.0,27.0,393.0,1061.0,27.0,0.0,True,1,5,0,0,0,1,0,0,1,1509.0
1170,21.0,614.0,43.0,0.0,1.0,0.0,False,1,5,0,0,0,0,0,0,0,659.0
1171,26.0,0.0,1026.0,3301.0,831.0,356.0,True,2,2,1,0,0,1,0,0,1,5516.0
1172,61.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,1,1,0,1,2.0
1173,30.0,585.0,13.0,122.0,40.0,105.0,True,1,4,0,0,1,0,0,0,0,866.0
